"filename", "language", "Dart", "comment", "blank", "total"
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/company/view/addupdate_screen.dart", "Dart", 247, 16, 8, 271
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/company/view/company.dart", "Dart", 2, 14, 4, 20
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/company/view/company_screen.dart", "Dart", 147, 13, 10, 170
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/home/admin_dashboard.dart", "Dart", 68, 49, 11, 128
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/home/cubit/admin_cubit.dart", "Dart", 39, 2, 7, 48
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/home/cubit/admin_state.dart", "Dart", 28, 0, 5, 33
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/home/provider/admin_info_provider.dart", "Dart", 29, 0, 2, 31
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/profile/cubit/profile_cubit.dart", "Dart", 6, 0, 3, 9
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/profile/cubit/profile_state.dart", "Dart", 7, 0, 4, 11
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/profile/profile_screen.dart", "Dart", 12, 0, 3, 15
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/shared/cache.dart", "Dart", 0, 19, 4, 23
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/shared/local_state.dart", "Dart", 17, 0, 6, 23
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/statistics/cubit/statistics_cubit.dart", "Dart", 38, 1, 7, 46
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/statistics/cubit/statistics_state.dart", "Dart", 28, 0, 4, 32
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/statistics/statistics_screen.dart", "Dart", 93, 3, 4, 100
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/user_list/cubit/user_cubit.dart", "Dart", 84, 1, 11, 96
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/user_list/cubit/user_state.dart", "Dart", 52, 0, 5, 57
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/user_list/data/user_datasource.dart", "Dart", 193, 79, 26, 298
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/user_list/model/trans_user_model.dart", "Dart", 107, 0, 8, 115
"/Users/estai/Desktop/W/tasu_front/lib/admin/futures/user_list/view/user_list_screen.dart", "Dart", 140, 0, 8, 148
"/Users/estai/Desktop/W/tasu_front/lib/admin/model/admin_model.dart", "Dart", 0, 76, 9, 85
"/Users/estai/Desktop/W/tasu_front/lib/admin/model/baseadmin_model.dart", "Dart", 35, 0, 4, 39
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/screen/addorupdate_screen.dart", "Dart", 95, 13, 7, 115
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/screen/base_stateful_widget.dart", "Dart", 20, 3, 6, 29
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/adaptive_scafold_widget.dart", "Dart", 338, 33, 47, 418
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/config.dart", "Dart", 34, 0, 2, 36
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/data_cell_widget.dart", "Dart", 11, 0, 2, 13
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/dataperpage_widget.dart", "Dart", 48, 1, 4, 53
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/datatable_widget.dart", "Dart", 39, 5, 5, 49
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/gridcolum_widget.dart", "Dart", 15, 0, 2, 17
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/header_widget.dart", "Dart", 108, 0, 5, 113
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/headr_widget.dart", "Dart", 45, 1, 3, 49
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/share_scafold_widget.dart", "Dart", 39, 1, 7, 47
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/table_builder.dart", "Dart", 86, 0, 7, 93
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/textfileds_widget.dart", "Dart", 904, 92, 62, 1058
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/widgets.dart", "Dart", 2, 0, 1, 3
"/Users/estai/Desktop/W/tasu_front/lib/admin/view/widget/window_type_widget.dart", "Dart", 198, 0, 71, 269
"/Users/estai/Desktop/W/tasu_front/lib/client/client.dart", "Dart", 0, 0, 1, 1
"/Users/estai/Desktop/W/tasu_front/lib/client/constant/client_constant.dart", "Dart", 11, 0, 3, 14
"/Users/estai/Desktop/W/tasu_front/lib/client/data/c_repository.dart", "Dart", 1615, 46, 108, 1769
"/Users/estai/Desktop/W/tasu_front/lib/client/data/client_state.dart", "Dart", 13, 0, 5, 18
"/Users/estai/Desktop/W/tasu_front/lib/client/futures/auth/cubit/clogin_cubit.dart", "Dart", 40, 0, 7, 47
"/Users/estai/Desktop/W/tasu_front/lib/client/futures/auth/cubit/clogin_state.dart", "Dart", 47, 0, 3, 50
"/Users/estai/Desktop/W/tasu_front/lib/client/futures/auth/login/login_screen.dart", "Dart", 74, 3, 5, 82
"/Users/estai/Desktop/W/tasu_front/lib/client/futures/home/cubit/home_cubit.dart", "Dart", 6, 0, 3, 9
"/Users/estai/Desktop/W/tasu_front/lib/client/futures/home/cubit/home_state.dart", "Dart", 7, 0, 4, 11
"/Users/estai/Desktop/W/tasu_front/lib/client/futures/home/view/home_screen.dart", "Dart", 12, 0, 3, 15
"/Users/estai/Desktop/W/tasu_front/lib/client/futures/settings/view/settings_screen.dart", "Dart", 12, 0, 3, 15
"/Users/estai/Desktop/W/tasu_front/lib/client/futures/user/view/user_screen.dart", "Dart", 12, 0, 3, 15
"/Users/estai/Desktop/W/tasu_front/lib/devtools/cpyable.dart", "Dart", 4, 0, 1, 5
"/Users/estai/Desktop/W/tasu_front/lib/devtools/dev_tool.dart", "Dart", 4, 0, 2, 6
"/Users/estai/Desktop/W/tasu_front/lib/generated_plugin_registrant.dart", "Dart", 12, 7, 5, 24
"/Users/estai/Desktop/W/tasu_front/lib/global/config/constant/app_constant.dart", "Dart", 9, 5, 3, 17
"/Users/estai/Desktop/W/tasu_front/lib/global/config/constant/auth_state_enum.dart", "Dart", 1, 0, 1, 2
"/Users/estai/Desktop/W/tasu_front/lib/global/config/router/route.dart", "Dart", 104, 29, 9, 142
"/Users/estai/Desktop/W/tasu_front/lib/global/config/router/route_custom_transition.dart", "Dart", 241, 1, 11, 253
"/Users/estai/Desktop/W/tasu_front/lib/global/config/router/route_state.dart", "Dart", 7, 0, 3, 10
"/Users/estai/Desktop/W/tasu_front/lib/global/data/main_state.dart", "Dart", 52, 13, 11, 76
"/Users/estai/Desktop/W/tasu_front/lib/global/data/provider/auth_provider.dart", "Dart", 27, 0, 6, 33
"/Users/estai/Desktop/W/tasu_front/lib/global/data/provider/c_auth_provider.dart", "Dart", 27, 0, 7, 34
"/Users/estai/Desktop/W/tasu_front/lib/global/data/sp.dart", "Dart", 62, 0, 10, 72
"/Users/estai/Desktop/W/tasu_front/lib/global/model/login_model.dart", "Dart", 39, 0, 9, 48
"/Users/estai/Desktop/W/tasu_front/lib/global/utils/api_heper.dart", "Dart", 87, 127, 6, 220
"/Users/estai/Desktop/W/tasu_front/lib/global/utils/http_client.dart", "Dart", 24, 1, 7, 32
"/Users/estai/Desktop/W/tasu_front/lib/global/utils/time_helper.dart", "Dart", 6, 2, 2, 10
"/Users/estai/Desktop/W/tasu_front/lib/global/utils/tr_widget.dart", "Dart", 56, 1, 4, 61
"/Users/estai/Desktop/W/tasu_front/lib/global/utils/utils.dart", "Dart", 207, 71, 27, 305
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/animated_switch.dart", "Dart", 17, 0, 4, 21
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/cupertinbtn_widget.dart", "Dart", 40, 0, 4, 44
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/custom_futurebuilder.dart", "Dart", 73, 0, 19, 92
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/demo.dart", "Dart", 78, 20, 27, 125
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/dialog_widget.dart", "Dart", 52, 1, 4, 57
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/error_scaffold_widget.dart", "Dart", 13, 0, 3, 16
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/error_view_widget.dart", "Dart", 19, 0, 3, 22
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/error_widget.dart", "Dart", 13, 2, 4, 19
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/loading_widget.dart", "Dart", 11, 1, 3, 15
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/responsive.dart", "Dart", 22, 37, 15, 74
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/textfild_widget.dart", "Dart", 266, 43, 20, 329
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/tr_widget.dart", "Dart", 56, 1, 4, 61
"/Users/estai/Desktop/W/tasu_front/lib/global/widgets/widgets.dart", "Dart", 6, 0, 1, 7
"/Users/estai/Desktop/W/tasu_front/lib/main.dart", "Dart", 101, 1, 10, 112
"Total", "-", 9567, 1560, 1047, 12174
